"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2019","68.00","67.90","68.30","66.60","100.34K","0.00%"
"Mar 15, 2019","68.00","68.60","68.60","67.40","387.65K","-0.15%"
"Mar 14, 2019","68.10","67.90","69.00","67.90","68.93K","0.00%"
"Mar 13, 2019","68.10","67.60","68.80","66.80","96.75K","0.74%"
"Mar 12, 2019","67.60","67.80","69.00","67.50","58.91K","-0.44%"
"Mar 11, 2019","67.90","68.10","68.30","67.50","48.60K","0.30%"
"Mar 08, 2019","67.70","68.20","68.50","67.70","80.18K","-1.17%"
"Mar 07, 2019","68.50","68.30","68.50","66.90","72.66K","0.00%"
"Mar 06, 2019","68.50","68.40","69.10","67.20","77.09K","0.59%"
"Mar 05, 2019","68.10","67.30","68.40","66.70","68.21K","0.89%"
"Mar 04, 2019","67.50","67.20","68.20","66.60","76.36K","0.45%"
"Mar 01, 2019","67.20","64.50","67.30","64.50","83.61K","4.35%"
"Feb 28, 2019","64.40","65.00","65.20","64.30","125.07K","-0.92%"
"Feb 27, 2019","65.00","64.80","65.20","64.10","93.02K","-0.15%"
"Feb 26, 2019","65.10","63.00","65.80","61.50","209.16K","-0.46%"
"Feb 25, 2019","65.40","65.60","65.70","65.00","60.57K","0.00%"
"Feb 22, 2019","65.40","65.50","65.70","65.10","78.51K","-0.15%"
"Feb 21, 2019","65.50","64.40","65.60","63.70","176.81K","1.24%"
"Feb 20, 2019","64.70","64.40","64.70","63.40","112.47K","1.25%"
"Feb 19, 2019","63.90","64.00","64.20","63.30","95.00K","-0.47%"
"Feb 18, 2019","64.20","63.00","64.20","62.60","85.72K","2.23%"
"Feb 15, 2019","62.80","61.00","62.80","60.80","101.62K","2.78%"
"Feb 14, 2019","61.10","59.40","61.30","58.80","133.25K","2.86%"
"Feb 13, 2019","59.40","59.90","60.20","57.70","136.23K","-0.34%"
"Feb 12, 2019","59.60","58.80","59.70","58.80","143.97K","1.36%"
"Feb 11, 2019","58.80","58.30","58.80","57.70","75.76K","2.44%"
"Feb 08, 2019","57.40","56.60","57.40","56.10","70.66K","1.41%"
"Feb 07, 2019","56.60","57.80","58.80","56.50","78.47K","-2.08%"
"Feb 06, 2019","57.80","57.90","58.70","57.50","79.62K","-0.52%"
"Feb 05, 2019","58.10","57.00","58.30","56.90","129.28K","2.47%"
"Feb 04, 2019","56.70","55.90","56.90","55.50","78.08K","1.80%"
"Feb 01, 2019","55.70","55.50","55.90","54.90","103.80K","0.54%"
"Jan 31, 2019","55.40","55.40","55.50","54.70","85.66K","0.73%"
"Jan 30, 2019","55.00","55.10","55.60","54.50","123.69K","-0.18%"
"Jan 29, 2019","55.10","54.60","55.10","54.10","94.68K","0.73%"
"Jan 28, 2019","54.70","55.00","55.10","53.90","81.53K","-0.36%"
"Jan 25, 2019","54.90","54.20","55.20","53.80","116.66K","2.62%"
"Jan 24, 2019","53.50","53.10","53.70","52.00","287.33K","-0.93%"
"Jan 23, 2019","54.00","55.60","55.60","54.00","185.38K","-3.57%"
"Jan 22, 2019","56.00","56.20","57.00","55.50","465.28K","-0.71%"
"Jan 21, 2019","56.40","56.00","56.50","55.40","150.64K","2.17%"
"Jan 18, 2019","55.20","54.10","55.50","52.90","1.99M","-2.13%"
"Jan 17, 2019","56.40","56.90","57.80","56.30","103.06K","1.26%"
"Jan 16, 2019","55.70","56.80","57.80","55.50","64.99K","-1.94%"
"Jan 15, 2019","56.80","57.20","60.40","56.80","175.47K","-0.35%"
"Jan 14, 2019","57.00","56.90","57.20","56.50","38.74K","0.35%"
"Jan 11, 2019","56.80","58.00","58.50","56.30","66.54K","-1.73%"
"Jan 10, 2019","57.80","60.00","60.00","57.40","112.23K","-0.52%"
"Jan 09, 2019","58.10","57.80","58.50","57.60","57.32K","0.87%"
"Jan 08, 2019","57.60","58.40","58.90","57.50","82.91K","-0.69%"
"Jan 07, 2019","58.00","57.80","58.40","57.20","88.66K","1.75%"
"Jan 04, 2019","57.00","56.60","57.80","56.30","101.19K","1.79%"
"Jan 03, 2019","56.00","57.90","57.90","55.90","86.77K","-3.11%"
"Jan 02, 2019","57.80","58.20","58.50","57.00","58.60K","-1.70%"
