"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 21, 2019","49,205.36","49,405.41","49,597.30","49,205.36","141.51M","-0.40%"
"Feb 20, 2019","49,405.41","48,956.53","49,734.05","48,914.91","150.81M","0.92%"
"Feb 19, 2019","48,956.53","49,019.56","49,239.81","48,651.88","85.12M","-0.13%"
"Feb 18, 2019","49,019.56","48,446.14","49,081.67","48,421.42","88.54M","1.18%"
"Feb 15, 2019","48,446.14","48,349.82","48,516.79","47,787.95","124.24M","0.20%"
"Feb 14, 2019","48,349.82","48,388.50","48,814.55","48,158.43","126.54M","-0.08%"
"Feb 13, 2019","48,388.50","47,807.06","48,489.21","47,618.95","130.90M","1.22%"
"Feb 12, 2019","47,807.06","47,225.04","47,883.61","47,220.68","106.94M","1.23%"
"Feb 11, 2019","47,225.04","47,001.79","47,586.02","46,950.51","100.35M","0.47%"
"Feb 08, 2019","47,001.79","47,672.55","47,762.04","46,983.30","116.39M","-1.41%"
"Feb 07, 2019","47,672.55","48,318.53","48,337.48","47,422.82","123.92M","-1.34%"
"Feb 06, 2019","48,318.53","47,999.09","48,502.02","47,965.86","106.30M","0.67%"
"Feb 05, 2019","47,999.09","47,183.39","47,999.09","47,183.39","124.92M","1.73%"
